TourID,ClientID,Hotel rating,Beach rating,Transportation rating,Overall,Recommendation
116,883,1.2,0.6,0.8,0.5,0
114,653,0.9,1.8,0.7,1.5,0
115,17,1.7,1.2,2.3,1.8,0
114,654,1.6,1.8,1.2,1.1,0
115,24,1.6,2.2,3.8,2.5,0
114,655,1.1,1.5,4.5,2.6,1
115,88,2.2,2.4,4.6,2.7,1
117,599,2.6,3.6,2.2,3.1,1
116,545,0.3,0.0,1.3,0.7,0
115,89,2.2,2.8,0.2,1.9,0
117,432,1.8,1.4,3.9,2.2,0
117,431,1.3,1.7,2.5,1.3,1
117,603,2.7,3.6,2.6,3.4,0
116,884,0.6,1.2,1.6,0.8,0
116,575,0.9,0.3,4.1,1.8,0
116,882,0.2,1.0,0.9,0.8,0
116,887,1.2,0.2,3.3,1.4,0
115,90,1.5,0.7,2.7,1.8,0
115,21,2.8,1.9,3.2,2.3,0
115,22,1.3,1.0,0.6,0.9,0
117,604,2.8,2.7,4.3,3.7,1
117,605,2.6,2.2,4.2,3.4,1
117,606,1.8,2.4,0.6,1.9,0
119,699,3.4,3.4,0.3,2.4,1
118,168,4.2,3.6,0.6,2.8,0
120,486,3.3,3.0,2.6,3.4,1
119,698,4.2,5.0,0.8,3.5,1
119,701,3.3,3.3,0.8,2.2,0
118,171,3.4,4.3,1.1,2.5,1
119,700,4.3,4.8,2.8,4.1,1
119,705,4.2,4.1,2.1,3.9,1
120,484,2.0,1.3,1.4,1.5,0
120,489,3.1,2.6,4.3,3.7,1
118,172,3.3,3.0,5.0,3.6,1
118,173,4.7,5.0,1.1,3.2,1
118,170,4.8,4.2,3.3,4.4,1
118,11,4.3,4.5,0.4,3.1,1
120,490,2.8,2.5,0.0,1.8,0
121,713,4.2,4.7,1.3,3.1,1
118,174,3.7,3.8,0.9,3.0,1
118,175,4.3,4.7,2.1,3.4,1
118,176,4.4,3.7,3.9,3.6,1
118,177,3.3,4.1,2.9,3.0,1
120,491,2.3,1.3,2.9,2.0,0
121,714,5.0,5.0,2.7,4.5,0
121,546,4.9,4.1,4.4,4.9,1
122,144,2.0,1.0,2.4,1.9,0
123,660,0.3,0.0,3.5,1.6,0
123,659,0.7,0.5,0.2,0.3,0
123,341,0.2,0.6,0.0,0.0,0
123,661,1.4,1.7,2.1,1.6,0
120,487,3.2,2.8,0.5,1.8,0
120,494,2.9,3.3,3.1,3.6,1
121,716,5.0,4.5,1.1,4.0,1
124,734,2.7,2.5,4.4,3.4,1
121,717,5.0,5.0,0.3,3.2,1
124,750,2.2,2.3,0.2,1.2,0
121,718,4.2,4.0,2.2,3.3,1
121,719,5.0,4.2,1.0,3.5,1
122,145,1.5,2.2,0.1,1.1,0
122,146,1.4,0.4,4.9,2.0,0
122,111,1.8,1.4,4.6,3.1,1
123,663,1.5,1.7,4.2,2.2,0
120,493,2.7,2.9,1.9,2.3,0
120,495,3.8,3.0,1.8,3.1,1
124,751,1.3,1.6,4.9,2.6,1
120,488,2.6,3.0,4.0,3.3,1
124,752,1.3,1.0,1.9,1.5,0
122,107,0.2,0.4,1.7,0.5,0
124,753,2.6,2.4,3.5,3.0,0
125,525,1.3,1.5,0.4,1.2,0
124,754,2.4,2.3,0.1,1.1,0
122,148,1.2,0.4,0.7,0.7,0
124,755,2.1,2.3,1.0,1.4,0
125,526,1.3,2.0,3.2,2.6,1
125,528,1.9,1.6,2.2,2.2,0
124,756,2.6,2.5,2.7,2.8,1
122,149,0.5,0.2,1.5,0.4,1
122,153,0.3,1.2,3.2,1.4,0
122,20,0.0,0.2,2.7,0.9,0
122,1,0.6,0.0,4.7,1.8,1
125,529,2.0,1.8,2.1,2.4,0
125,530,1.3,0.7,0.3,0.6,0
125,531,1.7,1.6,4.6,3.1,1
125,209,2.5,2.8,1.3,2.3,0
126,981,3.3,2.4,4.0,3.6,1
126,982,3.6,3.0,1.0,2.9,1
126,983,3.8,3.8,0.6,3.2,1
126,978,3.9,3.8,3.1,3.7,1
126,984,2.3,2.8,3.3,3.2,1
127,877,1.4,0.4,1.9,0.8,0
126,985,2.7,1.8,2.2,2.4,0
126,988,2.9,3.8,1.2,2.7,1
128,654,1.3,1.4,2.8,1.6,0
128,655,1.2,0.6,1.4,1.3,0
129,457,4.0,4.8,2.6,3.8,0
127,876,2.6,2.8,2.9,2.6,1
128,657,2.4,2.3,5.0,3.3,1
128,656,2.7,2.8,1.9,2.0,0
128,658,1.8,2.2,3.1,2.8,1
129,316,5.0,4.5,4.1,4.9,1
127,878,1.7,2.3,4.4,2.9,1
129,458,4.1,4.9,1.3,3.1,1
129,459,5.0,5.0,4.2,5.0,1
130,458,0.6,0.4,3.6,1.0,0
130,459,1.3,2.2,1.0,1.0,1
127,879,2.1,2.9,1.7,2.4,0
129,321,4.2,3.5,4.0,3.8,1
129,199,5.0,5.0,0.7,3.3,1
130,321,1.6,2.2,2.5,1.9,0
131,940,1.7,1.1,1.0,1.5,0
130,199,0.8,0.0,4.4,2.0,0
130,265,0.2,0.0,0.9,0.4,0
130,460,0.4,0.0,3.1,0.8,0
132,124,5.0,4.8,4.9,5.0,1
132,128,5.0,4.0,4.1,4.7,1
127,880,2.2,2.0,4.2,2.8,1
129,265,5.0,5.0,1.1,4.0,1
129,460,4.4,4.3,2.6,3.5,0
129,462,4.0,4.7,4.7,4.6,0
131,941,2.9,3.6,3.9,3.8,1
131,935,1.6,1.6,0.8,1.2,0
131,938,1.1,1.1,2.2,1.9,0
131,943,1.8,2.7,3.9,3.3,1
132,127,4.8,5.0,4.6,4.8,1
132,126,5.0,5.0,1.1,3.7,1
132,131,4.7,4.0,1.5,3.3,1
127,881,3.0,3.4,2.6,2.7,1
127,883,1.1,1.9,0.3,0.9,1
131,945,2.8,2.0,1.8,2.2,0
131,946,2.3,1.6,0.1,1.2,0
127,545,2.5,3.2,3.1,2.9,1
127,884,1.4,1.3,1.3,1.7,0
133,502,3.0,2.7,4.1,3.3,1
127,575,2.6,3.3,2.2,3.2,1
133,503,1.3,0.4,1.6,1.1,0
133,504,2.4,2.5,1.1,2.2,0
133,505,2.3,3.0,1.1,2.3,0
131,947,2.5,1.6,4.8,2.8,1
134,501,4.5,3.8,1.9,3.3,1
134,500,4.0,3.6,1.5,3.3,1
133,506,1.4,1.5,1.7,1.6,0
133,507,1.8,2.3,4.0,2.8,1
131,948,1.1,1.7,2.4,2.2,0
133,508,1.4,0.5,4.4,1.7,0
134,502,5.0,5.0,1.7,4.1,1
134,503,4.4,3.7,3.0,3.4,1
133,509,1.2,1.4,0.6,1.5,0
134,504,4.5,4.2,4.0,4.2,1
133,510,1.2,1.7,0.6,0.8,0
133,511,1.2,0.7,2.7,1.0,0
134,505,4.0,4.3,2.8,3.8,1
135,353,3.8,3.1,4.4,3.6,1
135,354,2.3,2.8,0.8,2.3,0
135,355,3.6,2.7,2.6,2.8,1
134,506,5.0,5.0,3.8,4.7,1
134,507,4.9,5.0,1.3,4.0,1
135,351,3.4,2.9,1.9,3.2,1
135,300,3.4,2.4,3.5,2.7,1
135,72,3.0,2.9,4.3,3.1,1
135,359,3.4,3.4,4.1,3.9,1
136,322,5.0,4.2,3.9,4.4,1
136,325,4.7,4.6,2.1,3.4,1
136,326,4.6,3.8,2.6,3.6,1
136,151,4.2,3.7,1.9,3.6,1
134,508,4.7,4.9,3.7,4.6,1
134,509,5.0,5.0,3.6,4.9,1
136,332,5.0,4.9,4.8,4.7,1
138,679,2.0,1.0,1.1,1.8,0
139,112,4.6,4.7,0.2,3.6,1
139,113,5.0,4.1,0.3,3.1,1
139,114,5.0,5.0,4.9,4.9,1
136,333,5.0,5.0,2.0,3.7,1
138,680,0.7,0.0,3.3,1.0,0
138,681,0.9,1.8,1.8,1.4,0
138,682,0.4,0.0,0.1,0.1,0
140,812,5.0,5.0,1.3,3.6,1
140,781,4.4,4.3,3.5,4.2,1
139,33,5.0,5.0,2.7,3.8,0
139,115,5.0,4.7,4.1,4.8,0
136,334,5.0,5.0,0.7,3.1,1
139,116,5.0,4.4,4.8,4.4,1
136,335,4.5,5.0,0.7,3.3,1
139,0,4.4,4.4,2.8,3.6,1
140,815,5.0,4.7,0.2,3.8,1
138,683,1.4,0.6,3.4,1.6,0
140,816,4.6,3.7,4.2,4.0,1
138,684,0.7,1.0,1.4,0.6,0
98,714,2.2,3.2,3.9,3.5,1
140,817,5.0,5.0,4.6,4.5,1
138,418,1.2,1.3,2.5,1.7,0
140,818,5.0,5.0,3.1,4.3,0
140,820,5.0,5.0,2.6,3.8,1
98,546,2.4,2.3,4.8,3.4,1
98,716,1.4,1.7,0.7,1.1,0
98,717,1.4,2.4,3.5,2.5,0
138,368,0.9,1.1,4.5,2.0,0
98,718,1.7,1.6,1.9,1.3,0
142,671,4.0,3.3,3.2,3.3,1
98,719,1.7,2.4,4.7,3.4,1
142,672,3.4,4.1,3.6,3.9,1
98,720,1.2,1.8,2.8,2.0,0
137,128,2.9,2.6,0.5,2.5,1
98,722,2.2,1.7,4.0,2.7,1
137,127,3.0,4.0,3.3,3.1,1
137,126,2.9,2.3,2.7,2.3,0
143,279,3.3,3.5,2.5,2.8,1
137,131,1.5,2.1,3.0,2.3,0
143,287,2.7,3.3,1.5,2.7,1
142,673,3.3,3.3,0.1,1.7,0
143,289,3.9,3.5,3.9,3.4,1
137,130,2.9,3.8,4.6,3.9,1
143,290,3.4,4.1,4.9,4.4,1
142,674,3.5,3.1,0.4,2.6,1
142,675,4.5,3.6,2.4,3.1,1
142,676,3.4,3.4,0.4,2.1,0
142,677,4.5,5.0,2.8,4.1,0
137,133,2.4,1.7,3.3,2.1,0
143,291,3.3,2.6,4.2,3.8,1
137,134,2.0,2.2,0.0,1.7,0
143,292,3.6,3.5,2.4,2.9,1
137,132,1.5,0.6,3.7,1.5,0
143,294,3.8,3.8,4.1,4.1,1
137,135,2.8,2.3,0.5,1.6,0
143,295,3.1,2.9,4.0,3.4,1
144,133,3.0,3.8,2.1,3.3,1
144,134,2.9,2.3,2.1,2.2,0
144,132,2.8,2.6,1.1,1.7,0
144,135,3.0,3.9,1.3,3.2,1
145,466,3.3,3.2,1.9,2.4,0
145,471,3.6,2.8,0.7,2.4,0
145,470,2.7,2.9,3.7,3.0,1
145,472,3.4,2.9,4.9,3.5,1
144,136,3.3,3.4,0.4,2.6,1
144,137,3.9,3.5,0.8,2.3,0
144,139,3.1,3.6,2.1,3.0,1
144,138,3.0,2.1,3.6,2.4,0
145,473,3.5,3.9,4.2,3.5,1
145,476,2.9,2.6,2.5,3.1,1
147,994,2.5,2.5,1.2,1.6,0
146,581,0.3,0.9,4.5,1.5,0
145,475,3.2,3.0,4.7,3.5,1
145,474,3.5,4.4,1.3,2.8,1
147,993,3.3,2.9,1.6,2.5,1
147,995,2.8,3.3,4.8,3.1,1
146,328,1.4,1.5,0.8,1.5,0
148,501,2.6,2.8,2.1,2.8,1
145,477,2.4,2.7,4.1,3.0,1
148,500,1.8,0.9,3.0,1.6,0
149,638,2.5,2.2,0.8,1.9,0
149,330,2.9,3.5,3.0,3.3,1
147,996,2.2,3.0,2.2,2.1,0
149,640,1.4,2.1,1.1,1.2,0
147,997,3.4,3.9,2.5,3.3,1
147,998,2.4,3.0,4.6,3.4,1
148,502,2.7,3.7,0.7,2.2,0
145,478,3.5,2.8,4.6,3.2,1
148,503,1.7,0.9,3.2,2.2,0
148,504,1.2,2.0,0.6,1.3,0
148,505,2.7,2.8,2.8,2.6,1
146,583,0.3,0.4,1.0,0.2,0
150,139,0.8,0.0,1.0,0.5,0
150,138,2.0,1.2,0.7,0.9,0
149,641,2.7,2.2,2.9,2.7,1
146,584,2.0,1.5,0.5,1.8,0
96,669,0.9,0.7,3.0,1.1,0
150,140,1.5,1.6,3.1,2.3,1
96,670,1.7,1.7,2.7,2.4,0
150,141,1.9,2.0,2.2,1.7,0
96,671,0.7,1.2,4.0,1.8,0
150,110,0.4,1.0,0.3,0.8,0
150,142,0.3,0.0,3.2,0.9,0
149,642,2.0,1.2,0.2,0.8,0
149,643,2.2,2.5,3.0,2.9,1
146,585,1.2,1.5,3.9,2.2,0
96,672,1.2,1.2,4.0,2.6,1
146,586,1.6,2.3,1.2,2.0,0
96,673,0.2,0.0,4.1,1.8,0
146,443,0.6,1.2,2.6,1.7,0
150,143,0.3,0.2,3.6,1.5,0
146,588,0.2,1.1,4.0,1.4,0
150,144,0.9,0.8,1.6,1.1,0
150,145,1.9,1.0,2.7,2.0,1
149,644,2.3,2.3,4.7,3.1,1
149,645,2.0,2.4,3.0,2.4,0
151,56,0.7,1.5,0.5,1.1,0
151,55,1.0,2.0,0.4,0.9,0
151,58,1.4,0.8,0.8,0.9,0
151,57,1.6,1.8,0.7,1.7,0
151,59,0.7,1.6,0.5,1.2,0
151,60,0.6,1.2,4.1,1.5,0
153,782,0.5,0.8,0.9,0.7,0
152,442,4.3,3.8,1.9,3.3,0
151,61,1.3,0.7,0.3,0.5,0
152,439,4.4,4.0,4.1,4.2,1
153,812,1.0,1.9,2.2,1.2,0
152,590,4.6,5.0,4.4,4.4,1
152,591,5.0,5.0,2.7,4.6,0
153,781,1.3,2.2,3.6,2.7,1
152,592,5.0,5.0,4.7,5.0,1
153,815,1.5,2.4,4.2,2.4,0
152,593,4.8,4.7,2.4,4.0,1
154,918,4.2,4.2,2.7,4.1,1
152,594,5.0,4.7,3.9,4.9,1
156,82,4.4,4.4,1.5,3.1,1
152,595,4.2,3.8,2.0,3.4,1
152,596,5.0,4.5,2.1,4.0,1
153,816,0.9,0.1,2.8,1.7,0
152,597,5.0,5.0,4.2,4.7,1
153,817,1.7,1.2,0.3,1.3,0
155,674,5.0,4.3,4.8,4.9,1
154,917,3.3,3.7,3.3,3.4,1
155,675,4.2,3.8,4.4,4.4,1
154,919,3.6,4.5,0.6,3.3,1
156,210,5.0,4.5,1.8,4.0,1
154,920,3.0,2.8,0.5,2.4,0
155,676,3.6,4.1,4.7,4.3,1
154,921,4.2,4.2,2.7,3.4,1
156,211,5.0,4.9,2.6,4.0,1
156,212,5.0,5.0,3.8,4.9,1
156,213,5.0,5.0,3.4,4.5,1
154,922,4.2,3.7,0.1,2.3,1
154,923,4.4,4.1,2.0,3.9,1
154,924,4.4,3.6,2.9,3.8,0
156,214,4.4,4.1,2.9,3.4,1
156,215,4.2,3.8,1.8,3.4,1
157,410,5.0,4.2,2.0,3.4,1
157,323,4.4,4.6,4.8,4.1,1
158,638,0.4,0.0,3.3,1.0,0
157,327,5.0,5.0,1.5,4.3,1
158,330,0.7,0.0,2.4,0.9,0
157,429,4.2,4.6,4.1,4.4,1
158,640,0.3,0.1,2.1,1.3,1
158,641,0.9,0.4,4.9,1.7,0
158,642,1.6,2.2,3.2,2.0,1
157,430,5.0,4.4,2.5,4.3,1
157,231,4.3,4.9,1.6,3.3,1
157,434,5.0,4.1,4.7,4.4,1
157,435,4.2,3.2,1.3,2.5,1
159,790,3.6,3.0,2.7,3.0,1
160,790,1.7,2.4,2.7,2.5,0
159,791,4.0,4.8,2.1,4.0,1
160,791,0.8,0.9,3.7,2.0,0
160,792,1.2,0.2,4.5,1.8,0
160,522,0.0,0.8,4.9,2.1,0
159,792,4.3,4.0,2.2,3.3,0
160,793,0.3,0.4,2.7,1.4,0
159,522,4.4,4.5,3.5,4.4,1
160,787,1.9,2.8,0.2,2.1,1
160,492,0.9,1.6,0.0,0.5,0
161,28,3.8,3.5,4.8,3.7,1
162,309,2.7,3.6,2.5,3.4,1
159,793,3.9,4.8,4.2,4.3,1
159,787,3.9,4.7,1.0,3.7,1
162,319,3.9,3.9,0.5,2.4,0
162,320,2.1,2.8,3.3,2.5,1
160,420,0.9,1.7,4.7,2.6,1
162,318,2.2,1.4,1.2,1.2,0
162,322,3.2,3.0,0.7,2.7,1
162,325,3.5,4.3,3.5,3.6,1
161,108,4.9,4.1,4.0,4.5,0
161,35,4.5,4.0,0.5,3.4,1
161,109,4.7,4.8,2.6,3.8,1
163,210,1.5,1.2,3.0,1.8,0
162,326,2.4,1.4,5.0,2.6,1
163,211,1.4,1.4,3.8,1.8,0
163,212,0.5,1.1,3.3,2.0,0
162,151,2.6,3.5,3.0,2.7,1
163,213,0.8,1.4,0.7,0.5,0
165,874,1.6,0.8,4.0,2.5,0
164,701,2.1,1.8,3.6,2.6,1
163,214,1.8,2.3,3.8,2.8,1
163,215,0.9,0.9,3.9,1.4,0
163,216,0.7,0.5,2.6,1.3,0
163,217,1.9,1.3,2.4,2.3,0
165,873,1.2,1.2,1.5,1.4,0
165,569,1.7,2.1,1.6,2.1,0
164,700,2.4,3.2,2.0,2.8,1
165,875,0.0,0.0,3.0,0.6,0
164,705,2.4,2.1,2.5,2.2,1
166,407,0.7,1.3,1.7,1.5,0
164,704,1.1,1.9,0.9,0.9,0
165,877,1.8,2.8,0.8,1.7,0
167,292,3.9,3.9,2.4,3.5,1
165,876,0.7,1.3,4.0,2.2,0
164,706,1.8,1.7,2.9,2.0,0
166,403,0.5,0.0,1.4,0.6,1
164,707,2.9,1.9,0.5,2.1,0
166,398,0.1,0.0,2.8,0.6,0
166,397,0.3,1.1,3.3,1.7,0
164,708,2.4,3.0,3.2,2.7,1
166,409,0.7,1.2,0.1,0.4,0
167,294,3.5,3.2,2.2,3.1,1
166,387,1.2,1.4,3.2,1.8,0
168,527,2.5,1.7,2.3,1.8,0
167,295,3.2,3.7,3.5,3.1,0
169,172,3.3,3.6,2.1,3.3,1
168,758,3.5,4.3,0.1,2.4,0
168,783,2.8,3.5,1.3,2.6,1
167,297,4.0,4.1,2.4,3.0,1
167,298,3.6,2.9,0.9,2.3,1
167,299,3.7,3.3,3.6,3.4,1
169,173,4.5,3.6,0.2,2.8,1
168,746,3.6,3.6,3.4,3.1,1
169,170,4.6,4.7,1.9,3.5,1
169,11,3.3,2.4,2.4,2.2,0
169,174,4.9,5.0,3.1,4.6,0
168,784,3.2,3.8,0.3,2.5,1
169,175,3.6,3.6,4.9,4.2,1
168,786,3.5,3.3,1.3,2.5,1
168,785,2.7,2.4,1.4,1.7,0
170,380,4.2,4.5,1.6,3.2,0
170,422,4.0,3.5,3.2,3.5,1
170,423,3.9,4.4,0.5,2.6,1
170,424,3.2,2.3,3.3,3.2,1
171,800,5.0,5.0,0.0,3.4,1
171,421,3.9,4.6,4.8,4.0,1
172,602,4.2,4.1,0.1,2.3,0
172,589,5.0,5.0,0.0,3.2,1
172,613,4.6,5.0,1.6,3.5,0
172,587,5.0,5.0,1.1,3.8,1
171,801,3.8,2.9,0.2,2.6,1
173,476,2.5,2.3,3.0,2.7,1
172,615,5.0,4.9,3.4,4.4,1
173,475,2.0,1.7,1.0,1.7,0
172,582,5.0,4.9,3.8,4.3,1
172,574,4.3,3.7,2.9,3.8,0
171,802,5.0,4.6,1.8,3.4,0
173,474,1.5,1.4,1.0,1.5,0
173,477,1.8,2.0,0.2,0.9,0
173,478,2.4,2.3,4.2,2.7,1
174,789,4.0,3.6,4.0,3.4,1
174,790,4.2,3.4,2.4,3.1,1
171,803,3.8,2.8,1.0,2.8,1
171,805,4.6,3.7,3.5,3.5,1
171,807,3.2,2.4,0.8,2.5,0
173,479,2.9,3.1,0.2,2.1,0
174,791,5.0,5.0,4.0,5.0,1
174,792,5.0,5.0,3.5,4.7,0
173,480,1.6,1.9,2.6,1.7,1
175,195,4.4,3.5,3.7,3.7,1
176,326,2.2,2.4,1.6,1.7,1
174,522,5.0,4.1,3.7,4.7,1
177,144,4.7,5.0,2.1,4.2,0
177,145,4.8,4.3,4.2,4.7,1
173,481,2.4,1.9,4.5,2.6,1
173,482,2.0,1.1,1.4,1.2,0
173,67,1.7,1.1,0.6,0.9,0
175,197,3.4,4.2,0.0,2.9,1
176,151,1.5,1.0,1.0,0.9,0
176,332,2.7,2.5,3.9,3.4,1
176,333,1.8,1.8,3.4,2.5,0
176,334,1.2,2.1,0.4,1.3,0
177,146,3.8,3.2,3.8,3.8,0
177,111,4.9,5.0,1.1,3.4,1
175,196,4.6,4.8,4.9,5.0,1
176,335,2.5,1.7,3.7,2.7,1
176,336,1.0,0.0,0.7,0.3,0
177,107,4.8,4.0,3.4,4.2,1
175,198,3.5,3.3,0.5,2.3,0
175,200,3.7,3.8,2.7,3.9,1
178,824,0.6,0.0,4.0,1.4,0
175,201,4.8,4.7,3.4,4.7,1
176,337,2.2,3.0,0.1,1.8,1
176,339,2.2,3.1,3.4,3.0,1
176,340,1.3,0.7,2.8,1.2,0
178,825,1.1,1.2,4.6,2.2,0
175,202,3.7,2.9,4.1,3.3,1
179,161,4.4,5.0,5.0,4.9,1
179,164,3.2,2.9,1.5,2.1,0
179,102,3.0,3.8,4.7,3.7,1
178,826,1.1,1.9,2.1,1.9,0
175,204,5.0,5.0,0.5,3.2,1
175,203,3.3,2.6,1.0,2.1,0
175,206,4.8,4.2,4.5,4.1,1
179,101,3.1,3.3,2.7,2.8,1
179,94,3.9,4.4,4.1,4.2,1
179,85,3.3,4.2,2.1,3.3,1
179,91,4.6,5.0,1.6,3.9,1
178,813,1.5,1.7,2.1,1.3,0
178,779,0.5,1.3,1.7,1.4,0
180,98,2.8,2.5,2.8,3.1,1
181,790,0.8,0.9,1.8,1.5,1
178,828,0.5,0.3,0.3,0.3,0
180,97,2.5,3.4,2.2,2.2,0
180,99,1.8,2.7,1.8,2.5,1
181,791,1.6,2.5,4.7,3.0,1
141,693,1.2,1.9,4.1,2.6,0
180,100,2.2,2.5,1.6,2.5,1
180,8,1.4,1.1,4.3,2.1,0
181,792,1.4,0.6,4.6,1.8,0
181,522,1.7,1.4,3.8,2.5,1
182,338,4.0,4.5,2.3,3.5,1
141,695,2.9,3.6,4.1,3.4,1
148,506,1.8,1.6,2.2,1.7,0
148,507,2.3,1.5,1.1,1.3,0
181,793,1.7,2.3,4.0,2.2,0
181,787,1.9,2.1,3.0,2.2,0
141,408,1.7,2.0,1.1,1.3,0
182,649,4.7,5.0,3.8,4.8,1
141,696,2.8,3.2,3.6,3.6,1
182,650,4.3,4.9,0.2,3.1,1
141,697,2.3,1.6,2.0,2.1,0
182,651,4.7,4.7,0.4,3.0,1
182,331,3.5,3.7,2.5,2.9,1
181,492,0.1,0.0,2.0,0.9,0
181,420,1.1,0.7,2.7,1.8,0
181,532,1.8,2.2,1.2,1.3,0
184,125,0.1,0.9,2.2,0.7,0
184,124,1.6,1.4,4.8,2.3,1
184,128,0.7,1.0,1.8,1.5,0
185,750,0.9,1.8,3.4,2.1,0
185,751,0.2,0.5,1.5,0.6,0
182,652,3.2,4.2,1.8,2.9,1
182,343,3.9,2.9,1.0,2.4,0
182,653,3.7,4.6,1.6,3.5,1
182,654,3.4,2.4,4.1,3.2,1
181,797,1.4,1.2,0.2,1.4,0
184,127,1.1,0.3,1.2,0.5,0
184,126,1.2,0.3,0.9,0.5,0
184,131,0.6,0.0,4.1,2.1,0
185,752,0.5,1.1,2.2,0.8,0
185,753,0.1,0.0,3.2,1.0,0
184,130,1.2,0.6,0.5,0.3,0
184,133,1.9,1.7,2.3,2.1,0
185,754,0.2,0.0,4.1,1.4,0
184,134,1.7,2.1,2.9,2.3,0
185,755,0.5,0.0,4.9,1.6,0
185,756,0.1,0.0,1.0,0.8,0
185,757,0.5,0.0,1.3,0.5,0
155,677,4.1,4.1,3.3,4.3,1
186,526,1.8,1.0,2.3,1.7,0
186,528,2.7,1.8,4.1,2.9,1
187,358,1.5,2.0,1.0,1.6,0
155,678,3.5,2.5,2.2,2.6,1
187,357,0.4,0.7,0.7,0.9,0
186,529,2.8,2.1,0.4,1.7,0
186,530,1.8,1.9,3.0,2.5,0
186,531,1.6,0.9,4.6,2.4,1
186,209,1.1,1.8,2.2,1.3,0
188,916,5.0,5.0,3.6,4.5,1
187,362,1.5,1.8,1.3,1.9,0
187,363,0.1,0.0,2.0,1.0,0
187,365,1.7,1.4,1.3,1.0,0
188,906,4.5,3.8,3.5,4.4,1
188,918,5.0,5.0,1.8,3.8,1
187,361,1.4,1.3,2.9,1.9,0
187,366,0.2,1.1,2.6,1.6,0
189,162,2.6,2.0,1.2,1.5,0
189,159,3.4,3.2,2.2,3.2,1
190,686,2.4,1.4,1.4,2.2,0
190,687,2.1,2.7,2.5,2.6,1
188,917,4.0,3.9,1.8,3.2,1
188,919,4.9,5.0,0.8,3.9,1
188,920,5.0,4.5,4.9,5.0,1
189,268,2.2,2.6,0.5,1.6,0
191,705,2.5,2.1,2.3,2.4,0
189,267,2.3,2.7,1.1,2.2,0
95,597,3.8,3.0,1.4,2.8,1
95,598,2.3,2.8,4.6,3.0,1
95,599,3.8,3.7,3.7,3.8,0
190,688,3.2,4.2,3.5,3.9,1
95,432,2.8,3.5,1.5,2.6,1
190,685,2.5,2.0,4.0,2.4,0
190,689,2.6,1.7,1.1,1.9,0
189,269,3.3,4.3,2.1,3.3,1
191,704,1.8,1.7,0.5,1.7,0
192,122,2.6,1.9,4.9,3.0,1
192,123,3.5,2.9,0.0,2.4,0
192,125,3.0,2.8,0.4,1.6,0
192,124,3.0,3.8,0.2,2.8,1
190,690,2.2,2.5,3.7,2.6,1
191,706,1.0,0.5,2.7,1.2,0
191,707,2.6,3.0,0.7,2.6,0
191,708,2.4,2.1,1.8,2.3,0
189,271,3.1,3.6,0.3,1.9,0
191,709,1.1,1.8,3.2,2.0,0
189,270,2.7,3.0,1.0,2.4,0
189,274,2.4,1.5,3.5,2.7,1
192,128,2.4,1.6,2.0,2.0,0
191,702,2.2,1.5,2.8,2.5,1
193,737,0.8,1.2,0.3,0.4,0
191,710,2.2,2.2,1.8,1.6,0
191,713,2.4,2.3,2.5,2.0,0
193,738,0.4,0.3,1.4,0.7,0
193,711,1.7,1.1,3.7,2.3,0
183,145,2.8,2.7,0.5,1.6,0
194,433,2.5,3.3,0.9,2.5,0
193,740,0.4,0.7,4.9,2.2,0
183,146,2.7,3.6,0.8,2.4,0
194,712,1.2,1.1,2.8,2.1,0
183,111,1.6,1.9,4.1,2.2,0
193,433,1.0,0.5,2.9,1.5,0
194,742,1.5,1.6,3.0,2.4,0
183,107,1.7,1.1,3.1,2.1,0
193,712,1.0,1.4,4.0,1.9,0
183,148,2.3,2.2,1.3,1.8,0
193,742,0.9,1.8,2.5,2.0,0
194,741,2.9,3.0,1.8,2.7,1
194,743,2.3,1.6,3.7,2.5,1
195,124,1.2,1.7,3.9,1.9,0
195,128,2.2,2.7,0.5,1.7,0
196,100,2.3,2.3,3.5,2.3,0
196,8,1.5,2.2,3.4,2.7,0
196,19,2.3,1.6,3.5,2.0,1
196,104,2.4,3.4,4.7,3.3,1
195,127,1.9,2.0,4.7,2.7,1
195,126,1.4,0.5,1.4,1.4,0
195,131,2.6,2.8,1.8,2.2,0
196,105,2.6,2.3,3.0,2.4,0
197,773,2.0,2.9,2.0,2.7,1
196,106,1.3,1.4,4.6,2.3,0
196,28,1.8,2.6,1.0,1.8,0
197,774,2.0,1.4,3.9,2.7,1
197,775,1.5,2.4,3.6,2.5,1
197,777,2.9,3.1,2.4,3.2,1
197,527,2.9,2.6,3.1,3.3,1
198,500,2.1,1.5,0.7,1.5,0
197,758,1.7,1.9,4.9,2.6,1
197,783,2.1,3.1,2.9,3.0,1
197,746,1.7,1.5,2.3,2.1,0
199,487,0.5,0.2,4.3,2.0,0
201,854,2.4,3.1,1.4,2.5,1
200,897,1.8,2.7,1.5,2.3,0
200,898,0.3,1.1,3.4,2.0,0
198,502,2.5,1.7,4.7,2.5,1
198,503,3.4,3.7,4.1,4.1,1
198,504,2.3,2.2,0.9,2.1,0
199,494,0.1,0.0,5.0,1.4,0
199,493,0.6,1.1,2.5,1.8,0
199,495,1.7,2.5,4.9,3.4,1
200,899,0.0,0.0,1.0,0.0,0
201,856,2.1,1.6,1.2,1.4,0
200,900,1.9,1.5,2.1,2.0,0
